Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2021,11,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2021,11,2 ,s/p,s/p,s/p,10.2,10.2,10.2
2021,11,3 ,1.6,3.0,0.2,0.4,5.2,15.4
2021,11,4 ,,,s/p,s/p,s/p,15.4
2021,11,5 ,s/p,s/p,s/p,s/p,s/p,15.4
2021,11,6 ,s/p,s/p,,,s/p,15.4
2021,11,7 ,,,,,,
2021,11,8 ,s/p,s/p,s/p,,s/p,15.4
2021,11,9 ,s/p,s/p,s/p,s/p,s/p,15.4
2021,11,10 ,s/p,s/p,s/p,s/p,s/p,15.4
2021,11,11 ,,s/p,s/p,s/p,s/p,15.4
2021,11,12 ,,s/p,s/p,0.2,0.2,15.6
2021,11,13 ,0.2,s/p,s/p,3.8,4.0,19.6
2021,11,14 ,0.6,2.4,4.0,0.2,7.2,26.8
2021,11,15 ,,s/p,,s/p,s/p,26.8
2021,11,16 ,s/p,s/p,s/p,s/p,s/p,26.8
2021,11,17 ,s/p,s/p,s/p,s/p,s/p,26.8
2021,11,18 ,s/p,s/p,s/p,s/p,s/p,26.8
2021,11,19 ,s/p,s/p,s/p,s/p,s/p,26.8
2021,11,20 ,,s/p,s/p,s/p,s/p,26.8
2021,11,21 ,s/p,s/p,s/p,s/p,s/p,26.8
2021,11,22 ,s/p,s/p,s/p,s/p,s/p,26.8
2021,11,23 ,s/p,s/p,s/p,s/p,s/p,26.8
2021,11,24 ,s/p,s/p,s/p,s/p,s/p,26.8
2021,11,25 ,0.6,s/p,s/p,s/p,0.6,27.4
2021,11,26 ,s/p,s/p,s/p,s/p,s/p,27.4
2021,11,27 ,s/p,s/p,,,s/p,27.4
2021,11,28 ,,s/p,s/p,s/p,s/p,27.4
2021,11,29 ,s/p,s/p,s/p,s/p,s/p,27.4
2021,11,30 ,s/p,s/p,s/p,,s/p,27.4
