Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1971,6,1 ,,,,,s/p,s/p
1971,6,2 ,,,,,s/p,s/p
1971,6,3 ,,,,,s/p,s/p
1971,6,4 ,,,,,s/p,s/p
1971,6,5 ,,,,,s/p,s/p
1971,6,6 ,,,,,s/p,s/p
1971,6,7 ,,,,,s/p,s/p
1971,6,8 ,,,,,s/p,s/p
1971,6,9 ,,,,,s/p,s/p
1971,6,10 ,,,,,s/p,s/p
1971,6,11 ,,,,,s/p,s/p
1971,6,12 ,,,,,s/p,s/p
1971,6,13 ,,,,,s/p,s/p
1971,6,14 ,,,,,s/p,s/p
1971,6,15 ,,,,,s/p,s/p
1971,6,16 ,,,,,s/p,s/p
1971,6,17 ,,,,,s/p,s/p
1971,6,18 ,,,,,s/p,s/p
1971,6,19 ,,,,,s/p,s/p
1971,6,20 ,,,,,s/p,s/p
1971,6,21 ,,,,,20.0,20.0
1971,6,22 ,,,,,s/p,20.0
1971,6,23 ,,,,,s/p,20.0
1971,6,24 ,,,,,8.2,28.2
1971,6,25 ,,,,,s/p,28.2
1971,6,26 ,,,,,6.5,34.7
1971,6,27 ,,,,,9.2,43.9
1971,6,28 ,,,,,s/p,43.9
1971,6,29 ,,,,,8.5,52.4
1971,6,30 ,,,,,s/p,52.4
