Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2020,8,1 ,s/p,s/p,s/p,0.1,0.1,0.1
2020,8,2 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,3 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,4 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,5 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,6 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,7 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,8 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,9 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,10 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,11 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,12 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,13 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,14 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,15 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,16 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,17 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,18 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,19 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,20 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,21 ,s/p,s/p,s/p,s/p,s/p,0.1
2020,8,22 ,s/p,s/p,s/p,0.4,0.4,0.5
2020,8,23 ,0.1,s/p,s/p,s/p,0.1,0.6
2020,8,24 ,s/p,s/p,s/p,s/p,s/p,0.6
2020,8,25 ,s/p,s/p,0.4,2.7,3.1,3.7
2020,8,26 ,0.9,0.2,s/p,s/p,1.1,4.8
2020,8,27 ,s/p,s/p,s/p,s/p,s/p,4.8
2020,8,28 ,s/p,s/p,s/p,s/p,s/p,4.8
2020,8,29 ,s/p,s/p,s/p,s/p,s/p,4.8
2020,8,30 ,s/p,s/p,s/p,s/p,s/p,4.8
2020,8,31 ,s/p,s/p,s/p,s/p,s/p,4.8
