Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1987,8,1 ,,,,,s/p,s/p
1987,8,2 ,,,,,s/p,s/p
1987,8,3 ,,,,,s/p,s/p
1987,8,4 ,,,,,22.0,22.0
1987,8,5 ,,,,,s/p,22.0
1987,8,6 ,,,,,s/p,22.0
1987,8,7 ,,,,,s/p,22.0
1987,8,8 ,,,,,s/p,22.0
1987,8,9 ,,,,,40.0,62.0
1987,8,10 ,,,,,19.0,81.0
1987,8,11 ,,,,,94.0,175.0
1987,8,12 ,,,,,38.0,213.0
1987,8,13 ,,,,,24.0,237.0
1987,8,14 ,,,,,61.0,298.0
1987,8,15 ,,,,,s/p,298.0
1987,8,16 ,,,,,s/p,298.0
1987,8,17 ,,,,,s/p,298.0
1987,8,18 ,,,,,s/p,298.0
1987,8,19 ,,,,,s/p,298.0
1987,8,20 ,,,,,s/p,298.0
1987,8,21 ,,,,,s/p,298.0
1987,8,22 ,,,,,s/p,298.0
1987,8,23 ,,,,,s/p,298.0
1987,8,24 ,,,,,s/p,298.0
1987,8,25 ,,,,,s/p,298.0
1987,8,26 ,,,,,s/p,298.0
1987,8,27 ,,,,,s/p,298.0
1987,8,28 ,,,,,s/p,298.0
1987,8,29 ,,,,,s/p,298.0
1987,8,30 ,,,,,s/p,298.0
1987,8,31 ,,,,,s/p,298.0
