Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
2013,5,1 ,s/p,s/p,s/p,s/p,s/p,s/p
2013,5,2 ,s/p,0.2,1.0,0.6,1.8,1.8
2013,5,3 ,0.4,s/p,s/p,s/p,0.4,2.2
2013,5,4 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,5 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,6 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,7 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,8 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,9 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,10 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,11 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,12 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,13 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,14 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,15 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,16 ,s/p,s/p,s/p,s/p,s/p,2.2
2013,5,17 ,s/p,s/p,0.2,2.4,2.6,4.8
2013,5,18 ,3.2,0.2,0.2,s/p,3.6,8.4
2013,5,19 ,s/p,s/p,s/p,s/p,s/p,8.4
2013,5,20 ,s/p,s/p,s/p,s/p,s/p,8.4
2013,5,21 ,s/p,s/p,s/p,s/p,s/p,8.4
2013,5,22 ,s/p,s/p,s/p,s/p,s/p,8.4
2013,5,23 ,s/p,,s/p,s/p,s/p,8.4
2013,5,24 ,s/p,s/p,s/p,s/p,s/p,8.4
2013,5,25 ,s/p,s/p,s/p,s/p,s/p,8.4
2013,5,26 ,s/p,s/p,s/p,s/p,s/p,8.4
2013,5,27 ,0.6,1.2,s/p,s/p,1.8,10.2
2013,5,28 ,0.4,s/p,0.2,s/p,0.6,10.8
2013,5,29 ,3.4,s/p,s/p,s/p,3.4,14.2
2013,5,30 ,s/p,s/p,0.2,,0.2,14.4
2013,5,31 ,s/p,0.2,s/p,s/p,0.2,14.6
