Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1989,8,1 ,,,,,26.8,26.8
1989,8,2 ,,,,,0.8,27.6
1989,8,3 ,,,,,s/p,27.6
1989,8,4 ,,,,,s/p,27.6
1989,8,5 ,,,,,s/p,27.6
1989,8,6 ,,,,,s/p,27.6
1989,8,7 ,,,,,s/p,27.6
1989,8,8 ,,,,,s/p,27.6
1989,8,9 ,,,,,s/p,27.6
1989,8,10 ,,,,,s/p,27.6
1989,8,11 ,,,,,s/p,27.6
1989,8,12 ,,,,,s/p,27.6
1989,8,13 ,,,,,s/p,27.6
1989,8,14 ,,,,,s/p,27.6
1989,8,15 ,,,,,s/p,27.6
1989,8,16 ,,,,,s/p,27.6
1989,8,17 ,,,,,s/p,27.6
1989,8,18 ,,,,,s/p,27.6
1989,8,19 ,,,,,s/p,27.6
1989,8,20 ,,,,,1.1,28.7
1989,8,21 ,,,,,s/p,28.7
1989,8,22 ,,,,,s/p,28.7
1989,8,23 ,,,,,s/p,28.7
1989,8,24 ,,,,,s/p,28.7
1989,8,25 ,,,,,s/p,28.7
1989,8,26 ,,,,,s/p,28.7
1989,8,27 ,,,,,s/p,28.7
1989,8,28 ,,,,,s/p,28.7
1989,8,29 ,,,,,s/p,28.7
1989,8,30 ,,,,,s/p,28.7
1989,8,31 ,,,,,s/p,28.7
