Annio,Mes,Dia,(12-18],(18-00],(00-06],(06-12],SumaDiaria,AcumuladoMensual
1986,8,1 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,2 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,3 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,4 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,5 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,6 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,7 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,8 ,s/p,0.0,s/p,s/p,0.0,0.0
1986,8,9 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,10 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,11 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,12 ,s/p,s/p,s/p,s/p,s/p,s/p
1986,8,13 ,0.3,5.9,s/p,0.0,6.2,6.2
1986,8,14 ,s/p,s/p,s/p,s/p,s/p,6.2
1986,8,15 ,s/p,s/p,s/p,s/p,s/p,6.2
1986,8,16 ,s/p,s/p,s/p,0.0,0.0,6.2
1986,8,17 ,s/p,s/p,s/p,s/p,s/p,6.2
1986,8,18 ,s/p,s/p,s/p,s/p,s/p,6.2
1986,8,19 ,s/p,s/p,s/p,,s/p,6.2
1986,8,20 ,0.0,10.9,s/p,25.4,36.3,42.5
1986,8,21 ,0.4,2.3,s/p,8.4,11.1,53.6
1986,8,22 ,s/p,s/p,s/p,0.0,0.0,53.6
1986,8,23 ,s/p,0.3,s/p,0.0,0.3,53.9
1986,8,24 ,s/p,0.0,s/p,s/p,0.0,53.9
1986,8,25 ,s/p,s/p,s/p,s/p,s/p,53.9
1986,8,26 ,s/p,s/p,s/p,s/p,s/p,53.9
1986,8,27 ,s/p,s/p,s/p,s/p,s/p,53.9
1986,8,28 ,s/p,s/p,s/p,s/p,s/p,53.9
1986,8,29 ,s/p,s/p,s/p,0.0,0.0,53.9
1986,8,30 ,s/p,s/p,s/p,s/p,s/p,53.9
1986,8,31 ,s/p,s/p,s/p,s/p,s/p,53.9
