Annio,Mes,Dia,Tminima,Tmaxima,MediaClimatologica,MediaAritmetica,Datos
1952.0,3.0,1.0,7.0,22.0,14.5,16.3,14.0
1952.0,3.0,2.0,10.0,19.0,14.5,16.1,14.0
1952.0,3.0,3.0,13.0,19.0,16.0,16.9,14.0
1952.0,3.0,4.0,8.0,23.0,15.5,17.4,14.0
1952.0,3.0,5.0,6.0,20.0,13.0,16.1,14.0
1952.0,3.0,6.0,6.0,21.0,13.5,15.6,14.0
1952.0,3.0,7.0,11.0,20.0,15.5,16.8,14.0
1952.0,3.0,8.0,9.0,16.0,12.5,12.3,14.0
1952.0,3.0,9.0,6.0,17.0,11.5,13.0,14.0
1952.0,3.0,10.0,9.0,17.0,13.0,13.4,14.0
1952.0,3.0,11.0,12.0,17.0,14.5,15.1,14.0
1952.0,3.0,12.0,16.0,20.0,18.0,17.0,14.0
1952.0,3.0,13.0,8.0,18.0,13.0,14.8,14.0
1952.0,3.0,14.0,10.0,22.0,16.0,16.3,14.0
1952.0,3.0,15.0,14.0,19.0,16.5,17.7,14.0
1952.0,3.0,16.0,12.0,14.0,13.0,15.3,14.0
1952.0,3.0,17.0,11.0,17.0,14.0,14.4,14.0
1952.0,3.0,18.0,12.0,18.0,15.0,15.5,14.0
1952.0,3.0,19.0,12.0,18.0,15.0,16.4,14.0
1952.0,3.0,20.0,12.1,17.0,14.6,15.2,14.0
1952.0,3.0,21.0,8.0,20.0,14.0,15.0,14.0
1952.0,3.0,22.0,6.0,22.0,14.0,15.6,14.0
1952.0,3.0,23.0,5.0,23.0,14.0,16.5,14.0
1952.0,3.0,24.0,10.0,17.0,13.5,14.1,14.0
1952.0,3.0,25.0,2.0,15.0,8.5,11.1,14.0
1952.0,3.0,26.0,4.0,16.0,10.0,11.6,14.0
1952.0,3.0,27.0,9.0,15.0,12.0,12.4,14.0
1952.0,3.0,28.0,4.0,14.0,9.0,10.5,14.0
1952.0,3.0,29.0,5.0,15.0,10.0,11.4,14.0
1952.0,3.0,30.0,2.0,19.0,10.5,13.2,14.0
1952.0,3.0,31.0,10.0,20.0,15.0,16.7,14.0
